repo;metric;value
SonarSource/SonarJS;ContainsReleaseCount;0
SonarSource/SonarJS;ContainsPropertiesCount;1
SonarSource/SonarJS;ContainsActivationCount;1
SonarSource/SonarJS;ContainsTestsCount;0
SonarSource/SonarJS;ContainsDevCount;0
SonarSource/SonarJS;ContainsProdCount;0
SonarSource/SonarJS;PropertiesContainsVersionCount;0
SonarSource/sonar-java;ProfilesCount;1
SonarSource/sonar-java;ContainsReleaseCount;0
SonarSource/sonar-java;ContainsPropertiesCount;1
SonarSource/sonar-java;ContainsActivationCount;1
SonarSource/sonar-java;ContainsTestsCount;0
SonarSource/sonar-java;ContainsDevCount;0
SonarSource/sonar-java;ContainsProdCount;0
SonarSource/sonar-java;PropertiesContainsVersionCount;0
SonarSource/sonar-php;ProfilesCount;1
SonarSource/sonar-php;ContainsReleaseCount;0
SonarSource/sonar-php;ContainsPropertiesCount;1
SonarSource/sonar-php;ContainsActivationCount;1
SonarSource/sonar-php;ContainsTestsCount;0
SonarSource/sonar-php;ContainsDevCount;0
SonarSource/sonar-php;ContainsProdCount;0
SonarSource/sonar-php;PropertiesContainsVersionCount;0
SonarSource/sonar-python;ProfilesCount;1
SonarSource/sonar-python;ContainsReleaseCount;0
SonarSource/sonar-python;ContainsPropertiesCount;1
SonarSource/sonar-python;ContainsActivationCount;1
SonarSource/sonar-python;ContainsTestsCount;0
SonarSource/sonar-python;ContainsDevCount;0
SonarSource/sonar-python;ContainsProdCount;0
SonarSource/sonar-python;PropertiesContainsVersionCount;0
SonarSource/sonar-scanner-cli;ProfilesCount;1
SonarSource/sonar-scanner-cli;ContainsReleaseCount;0
SonarSource/sonar-scanner-cli;ContainsPropertiesCount;0
SonarSource/sonar-scanner-cli;ContainsActivationCount;0
SonarSource/sonar-scanner-cli;ContainsTestsCount;0
SonarSource/sonar-scanner-cli;ContainsDevCount;0
SonarSource/sonar-scanner-cli;ContainsProdCount;0
SonarSource/sonar-scanner-cli;PropertiesContainsVersionCount;0
SonarSource/sonar-scanner-jenkins;ProfilesCount;1
SonarSource/sonar-scanner-jenkins;ContainsReleaseCount;0
SonarSource/sonar-scanner-jenkins;ContainsPropertiesCount;0
SonarSource/sonar-scanner-jenkins;ContainsActivationCount;0
SonarSource/sonar-scanner-jenkins;ContainsTestsCount;0
SonarSource/sonar-scanner-jenkins;ContainsDevCount;0
SonarSource/sonar-scanner-jenkins;ContainsProdCount;0
SonarSource/sonar-scanner-jenkins;PropertiesContainsVersionCount;0
SonarSource/sonarlint-eclipse;ProfilesCount;1
SonarSource/sonarlint-eclipse;ContainsReleaseCount;0
SonarSource/sonarlint-eclipse;ContainsPropertiesCount;0
SonarSource/sonarlint-eclipse;ContainsActivationCount;0
SonarSource/sonarlint-eclipse;ContainsTestsCount;0
SonarSource/sonarlint-eclipse;ContainsDevCount;0
SonarSource/sonarlint-eclipse;ContainsProdCount;0
SonarSource/sonarlint-eclipse;PropertiesContainsVersionCount;0
Talend/component-api;ProfilesCount;1
Talend/component-api;ContainsReleaseCount;1
Talend/component-api;ContainsPropertiesCount;0
Talend/component-api;ContainsActivationCount;0
Talend/component-api;ContainsTestsCount;0
Talend/component-api;ContainsDevCount;0
Talend/component-api;ContainsProdCount;0
Talend/component-api;PropertiesContainsVersionCount;0
Talend/component-runtime;ProfilesCount;1
Talend/component-runtime;ContainsReleaseCount;1
Talend/component-runtime;ContainsPropertiesCount;1
Talend/component-runtime;ContainsActivationCount;0
Talend/component-runtime;ContainsTestsCount;0
Talend/component-runtime;ContainsDevCount;0
Talend/component-runtime;ContainsProdCount;0
Talend/component-runtime;PropertiesContainsVersionCount;0
Talend/component-runtime-demo-openshift;ProfilesCount;1
Talend/component-runtime-demo-openshift;ContainsReleaseCount;0
Talend/component-runtime-demo-openshift;ContainsPropertiesCount;0
Talend/component-runtime-demo-openshift;ContainsActivationCount;0
Talend/component-runtime-demo-openshift;ContainsTestsCount;0
Talend/component-runtime-demo-openshift;ContainsDevCount;0
Talend/component-runtime-demo-openshift;ContainsProdCount;0
Talend/component-runtime-demo-openshift;PropertiesContainsVersionCount;0
Talend/connectors-se;ProfilesCount;1
Talend/connectors-se;ContainsReleaseCount;0
Talend/connectors-se;ContainsPropertiesCount;0
Talend/connectors-se;ContainsActivationCount;0
Talend/connectors-se;ContainsTestsCount;0
Talend/connectors-se;ContainsDevCount;0
Talend/connectors-se;ContainsProdCount;0
Talend/connectors-se;PropertiesContainsVersionCount;0
Talend/daikon;ProfilesCount;1
Talend/daikon;ContainsReleaseCount;0
Talend/daikon;ContainsPropertiesCount;0
Talend/daikon;ContainsActivationCount;1
Talend/daikon;ContainsTestsCount;0
Talend/daikon;ContainsDevCount;0
Talend/daikon;ContainsProdCount;0
Talend/daikon;PropertiesContainsVersionCount;0
Talend/data-quality;ProfilesCount;1
Talend/data-quality;ContainsReleaseCount;0
Talend/data-quality;ContainsPropertiesCount;0
Talend/data-quality;ContainsActivationCount;0
Talend/data-quality;ContainsTestsCount;0
Talend/data-quality;ContainsDevCount;0
Talend/data-quality;ContainsProdCount;0
Talend/data-quality;PropertiesContainsVersionCount;0
Talend/maven-invoker-plugin;ProfilesCount;1
Talend/maven-invoker-plugin;ContainsReleaseCount;0
Talend/maven-invoker-plugin;ContainsPropertiesCount;1
Talend/maven-invoker-plugin;ContainsActivationCount;0
Talend/maven-invoker-plugin;ContainsTestsCount;0
Talend/maven-invoker-plugin;ContainsDevCount;0
Talend/maven-invoker-plugin;ContainsProdCount;0
Talend/maven-invoker-plugin;PropertiesContainsVersionCount;1
Talend/tacokit-component;ProfilesCount;0
Talend/tacokit-component;ContainsReleaseCount;0
Talend/tacokit-component;ContainsPropertiesCount;0
Talend/tacokit-component;ContainsActivationCount;0
Talend/tacokit-component;ContainsTestsCount;0
Talend/tacokit-component;ContainsDevCount;0
Talend/tacokit-component;ContainsProdCount;0
Talend/tacokit-component;PropertiesContainsVersionCount;0
adobe/S3Mock;ProfilesCount;1
adobe/S3Mock;ContainsReleaseCount;1
adobe/S3Mock;ContainsPropertiesCount;1
adobe/S3Mock;ContainsActivationCount;1
adobe/S3Mock;ContainsTestsCount;0
adobe/S3Mock;ContainsDevCount;0
adobe/S3Mock;ContainsProdCount;0
adobe/S3Mock;PropertiesContainsVersionCount;1
adobe/aem-component-generator;ProfilesCount;1
adobe/aem-component-generator;ContainsReleaseCount;0
adobe/aem-component-generator;ContainsPropertiesCount;0
adobe/aem-component-generator;ContainsActivationCount;0
adobe/aem-component-generator;ContainsTestsCount;0
adobe/aem-component-generator;ContainsDevCount;0
adobe/aem-component-generator;ContainsProdCount;0
adobe/aem-component-generator;PropertiesContainsVersionCount;0
adobe/aem-contrib-wcm-components;ProfilesCount;1
adobe/aem-contrib-wcm-components;ContainsReleaseCount;1
adobe/aem-contrib-wcm-components;ContainsPropertiesCount;0
adobe/aem-contrib-wcm-components;ContainsActivationCount;1
adobe/aem-contrib-wcm-components;ContainsTestsCount;0
adobe/aem-contrib-wcm-components;ContainsDevCount;0
adobe/aem-contrib-wcm-components;ContainsProdCount;0
adobe/aem-contrib-wcm-components;PropertiesContainsVersionCount;0
adobe/aem-importer-markdown;ProfilesCount;1
adobe/aem-importer-markdown;ContainsReleaseCount;1
adobe/aem-importer-markdown;ContainsPropertiesCount;0
adobe/aem-importer-markdown;ContainsActivationCount;0
adobe/aem-importer-markdown;ContainsTestsCount;0
adobe/aem-importer-markdown;ContainsDevCount;0
adobe/aem-importer-markdown;ContainsProdCount;0
adobe/aem-importer-markdown;PropertiesContainsVersionCount;0
adobe/aem-importer-markdown-maven-plugin;ProfilesCount;1
adobe/aem-importer-markdown-maven-plugin;ContainsReleaseCount;1
adobe/aem-importer-markdown-maven-plugin;ContainsPropertiesCount;0
adobe/aem-importer-markdown-maven-plugin;ContainsActivationCount;0
adobe/aem-importer-markdown-maven-plugin;ContainsTestsCount;0
adobe/aem-importer-markdown-maven-plugin;ContainsDevCount;0
adobe/aem-importer-markdown-maven-plugin;ContainsProdCount;0
adobe/aem-importer-markdown-maven-plugin;PropertiesContainsVersionCount;0
adobe/aem-testing-clients;ProfilesCount;1
adobe/aem-testing-clients;ContainsReleaseCount;1
adobe/aem-testing-clients;ContainsPropertiesCount;0
adobe/aem-testing-clients;ContainsActivationCount;0
adobe/aem-testing-clients;ContainsTestsCount;0
adobe/aem-testing-clients;ContainsDevCount;0
adobe/aem-testing-clients;ContainsProdCount;0
adobe/aem-testing-clients;PropertiesContainsVersionCount;0
adobe/commerce-cif-api;ProfilesCount;1
adobe/commerce-cif-api;ContainsReleaseCount;1
adobe/commerce-cif-api;ContainsPropertiesCount;0
adobe/commerce-cif-api;ContainsActivationCount;1
adobe/commerce-cif-api;ContainsTestsCount;0
adobe/commerce-cif-api;ContainsDevCount;0
adobe/commerce-cif-api;ContainsProdCount;0
adobe/commerce-cif-api;PropertiesContainsVersionCount;0
adobe/commerce-cif-connector;ProfilesCount;1
adobe/commerce-cif-connector;ContainsReleaseCount;0
adobe/commerce-cif-connector;ContainsPropertiesCount;0
adobe/commerce-cif-connector;ContainsActivationCount;1
adobe/commerce-cif-connector;ContainsTestsCount;1
adobe/commerce-cif-connector;ContainsDevCount;0
adobe/commerce-cif-connector;ContainsProdCount;0
adobe/commerce-cif-connector;PropertiesContainsVersionCount;0
adobe/commerce-cif-graphql-client;ProfilesCount;1
adobe/commerce-cif-graphql-client;ContainsReleaseCount;1
adobe/commerce-cif-graphql-client;ContainsPropertiesCount;0
adobe/commerce-cif-graphql-client;ContainsActivationCount;1
adobe/commerce-cif-graphql-client;ContainsTestsCount;0
adobe/commerce-cif-graphql-client;ContainsDevCount;0
adobe/commerce-cif-graphql-client;ContainsProdCount;0
adobe/commerce-cif-graphql-client;PropertiesContainsVersionCount;0
adobe/commerce-cif-magento-graphql;ProfilesCount;1
adobe/commerce-cif-magento-graphql;ContainsReleaseCount;1
adobe/commerce-cif-magento-graphql;ContainsPropertiesCount;0
adobe/commerce-cif-magento-graphql;ContainsActivationCount;1
adobe/commerce-cif-magento-graphql;ContainsTestsCount;0
adobe/commerce-cif-magento-graphql;ContainsDevCount;0
adobe/commerce-cif-magento-graphql;ContainsProdCount;0
adobe/commerce-cif-magento-graphql;PropertiesContainsVersionCount;0
adobe/summit2019-l722-lab-project;ProfilesCount;1
adobe/summit2019-l722-lab-project;ContainsReleaseCount;0
adobe/summit2019-l722-lab-project;ContainsPropertiesCount;1
adobe/summit2019-l722-lab-project;ContainsActivationCount;1
adobe/summit2019-l722-lab-project;ContainsTestsCount;0
adobe/summit2019-l722-lab-project;ContainsDevCount;0
adobe/summit2019-l722-lab-project;ContainsProdCount;0
adobe/summit2019-l722-lab-project;PropertiesContainsVersionCount;0
adobe/summit2019-l767-lab-project;ProfilesCount;1
adobe/summit2019-l767-lab-project;ContainsReleaseCount;0
adobe/summit2019-l767-lab-project;ContainsPropertiesCount;1
adobe/summit2019-l767-lab-project;ContainsActivationCount;1
adobe/summit2019-l767-lab-project;ContainsTestsCount;0
adobe/summit2019-l767-lab-project;ContainsDevCount;0
adobe/summit2019-l767-lab-project;ContainsProdCount;0
adobe/summit2019-l767-lab-project;PropertiesContainsVersionCount;0
alibaba/Sentinel;ProfilesCount;1
alibaba/Sentinel;ContainsReleaseCount;0
alibaba/Sentinel;ContainsPropertiesCount;0
alibaba/Sentinel;ContainsActivationCount;0
alibaba/Sentinel;ContainsTestsCount;0
alibaba/Sentinel;ContainsDevCount;0
alibaba/Sentinel;ContainsProdCount;0
alibaba/Sentinel;PropertiesContainsVersionCount;0
alibaba/TProfiler;ProfilesCount;0
alibaba/TProfiler;ContainsReleaseCount;0
alibaba/TProfiler;ContainsPropertiesCount;0
alibaba/TProfiler;ContainsActivationCount;0
alibaba/TProfiler;ContainsTestsCount;0
alibaba/TProfiler;ContainsDevCount;0
alibaba/TProfiler;ContainsProdCount;0
alibaba/TProfiler;PropertiesContainsVersionCount;0
alibaba/arthas;ProfilesCount;1
alibaba/arthas;ContainsReleaseCount;0
alibaba/arthas;ContainsPropertiesCount;0
alibaba/arthas;ContainsActivationCount;1
alibaba/arthas;ContainsTestsCount;0
alibaba/arthas;ContainsDevCount;0
alibaba/arthas;ContainsProdCount;0
alibaba/arthas;PropertiesContainsVersionCount;0
alibaba/bulbasaur;ProfilesCount;1
alibaba/bulbasaur;ContainsReleaseCount;0
alibaba/bulbasaur;ContainsPropertiesCount;0
alibaba/bulbasaur;ContainsActivationCount;0
alibaba/bulbasaur;ContainsTestsCount;1
alibaba/bulbasaur;ContainsDevCount;0
alibaba/bulbasaur;ContainsProdCount;0
alibaba/bulbasaur;PropertiesContainsVersionCount;0
alibaba/cli;ProfilesCount;1
alibaba/cli;ContainsReleaseCount;1
alibaba/cli;ContainsPropertiesCount;0
alibaba/cli;ContainsActivationCount;1
alibaba/cli;ContainsTestsCount;0
alibaba/cli;ContainsDevCount;0
alibaba/cli;ContainsProdCount;0
alibaba/cli;PropertiesContainsVersionCount;0
alibaba/cobarclient;ProfilesCount;1
alibaba/cobarclient;ContainsReleaseCount;1
alibaba/cobarclient;ContainsPropertiesCount;0
alibaba/cobarclient;ContainsActivationCount;1
alibaba/cobarclient;ContainsTestsCount;0
alibaba/cobarclient;ContainsDevCount;0
alibaba/cobarclient;ContainsProdCount;0
alibaba/cobarclient;PropertiesContainsVersionCount;0
alibaba/druid;ProfilesCount;1
alibaba/druid;ContainsReleaseCount;0
alibaba/druid;ContainsPropertiesCount;1
alibaba/druid;ContainsActivationCount;1
alibaba/druid;ContainsTestsCount;0
alibaba/druid;ContainsDevCount;0
alibaba/druid;ContainsProdCount;0
alibaba/druid;PropertiesContainsVersionCount;0
alibaba/druid-ha;ProfilesCount;1
alibaba/druid-ha;ContainsReleaseCount;0
alibaba/druid-ha;ContainsPropertiesCount;1
alibaba/druid-ha;ContainsActivationCount;1
alibaba/druid-ha;ContainsTestsCount;0
alibaba/druid-ha;ContainsDevCount;0
alibaba/druid-ha;ContainsProdCount;0
alibaba/druid-ha;PropertiesContainsVersionCount;0
alibaba/fastjson;ProfilesCount;1
alibaba/fastjson;ContainsReleaseCount;0
alibaba/fastjson;ContainsPropertiesCount;0
alibaba/fastjson;ContainsActivationCount;1
alibaba/fastjson;ContainsTestsCount;0
alibaba/fastjson;ContainsDevCount;0
alibaba/fastjson;ContainsProdCount;0
alibaba/fastjson;PropertiesContainsVersionCount;0
alibaba/innodb-java-reader;ProfilesCount;1
alibaba/innodb-java-reader;ContainsReleaseCount;1
alibaba/innodb-java-reader;ContainsPropertiesCount;0
alibaba/innodb-java-reader;ContainsActivationCount;0
alibaba/innodb-java-reader;ContainsTestsCount;0
alibaba/innodb-java-reader;ContainsDevCount;0
alibaba/innodb-java-reader;ContainsProdCount;0
alibaba/innodb-java-reader;PropertiesContainsVersionCount;0
alibaba/java-dns-cache-manipulator;ProfilesCount;1
alibaba/java-dns-cache-manipulator;ContainsReleaseCount;0
alibaba/java-dns-cache-manipulator;ContainsPropertiesCount;0
alibaba/java-dns-cache-manipulator;ContainsActivationCount;1
alibaba/java-dns-cache-manipulator;ContainsTestsCount;0
alibaba/java-dns-cache-manipulator;ContainsDevCount;0
alibaba/java-dns-cache-manipulator;ContainsProdCount;0
alibaba/java-dns-cache-manipulator;PropertiesContainsVersionCount;0
alibaba/jetcache;ProfilesCount;1
alibaba/jetcache;ContainsReleaseCount;1
alibaba/jetcache;ContainsPropertiesCount;0
alibaba/jetcache;ContainsActivationCount;0
alibaba/jetcache;ContainsTestsCount;0
alibaba/jetcache;ContainsDevCount;0
alibaba/jetcache;ContainsProdCount;0
alibaba/jetcache;PropertiesContainsVersionCount;0
alibaba/jstorm;ProfilesCount;1
alibaba/jstorm;ContainsReleaseCount;0
alibaba/jstorm;ContainsPropertiesCount;0
alibaba/jstorm;ContainsActivationCount;0
alibaba/jstorm;ContainsTestsCount;0
alibaba/jstorm;ContainsDevCount;0
alibaba/jstorm;ContainsProdCount;0
alibaba/jstorm;PropertiesContainsVersionCount;0
alibaba/jvm-sandbox;ProfilesCount;1
alibaba/jvm-sandbox;ContainsReleaseCount;0
alibaba/jvm-sandbox;ContainsPropertiesCount;1
alibaba/jvm-sandbox;ContainsActivationCount;1
alibaba/jvm-sandbox;ContainsTestsCount;0
alibaba/jvm-sandbox;ContainsDevCount;0
alibaba/jvm-sandbox;ContainsProdCount;0
alibaba/jvm-sandbox;PropertiesContainsVersionCount;0
alibaba/logger.api;ProfilesCount;1
alibaba/logger.api;ContainsReleaseCount;1
alibaba/logger.api;ContainsPropertiesCount;0
alibaba/logger.api;ContainsActivationCount;1
alibaba/logger.api;ContainsTestsCount;0
alibaba/logger.api;ContainsDevCount;0
alibaba/logger.api;ContainsProdCount;0
alibaba/logger.api;PropertiesContainsVersionCount;0
alibaba/metrics;ProfilesCount;1
alibaba/metrics;ContainsReleaseCount;1
alibaba/metrics;ContainsPropertiesCount;0
alibaba/metrics;ContainsActivationCount;0
alibaba/metrics;ContainsTestsCount;0
alibaba/metrics;ContainsDevCount;0
alibaba/metrics;ContainsProdCount;0
alibaba/metrics;PropertiesContainsVersionCount;0
alibaba/nacos;ProfilesCount;1
alibaba/nacos;ContainsReleaseCount;1
alibaba/nacos;ContainsPropertiesCount;1
alibaba/nacos;ContainsActivationCount;1
alibaba/nacos;ContainsTestsCount;1
alibaba/nacos;ContainsDevCount;0
alibaba/nacos;ContainsProdCount;0
alibaba/nacos;PropertiesContainsVersionCount;0
alibaba/simpleel;ProfilesCount;1
alibaba/simpleel;ContainsReleaseCount;0
alibaba/simpleel;ContainsPropertiesCount;1
alibaba/simpleel;ContainsActivationCount;1
alibaba/simpleel;ContainsTestsCount;0
alibaba/simpleel;ContainsDevCount;0
alibaba/simpleel;ContainsProdCount;0
alibaba/simpleel;PropertiesContainsVersionCount;0
alibaba/spring-boot-web-support;ProfilesCount;1
alibaba/spring-boot-web-support;ContainsReleaseCount;1
alibaba/spring-boot-web-support;ContainsPropertiesCount;0
alibaba/spring-boot-web-support;ContainsActivationCount;0
alibaba/spring-boot-web-support;ContainsTestsCount;0
alibaba/spring-boot-web-support;ContainsDevCount;0
alibaba/spring-boot-web-support;ContainsProdCount;0
alibaba/spring-boot-web-support;PropertiesContainsVersionCount;0
alibaba/spring-cloud-alibaba;ProfilesCount;1
alibaba/spring-cloud-alibaba;ContainsReleaseCount;0
alibaba/spring-cloud-alibaba;ContainsPropertiesCount;0
alibaba/spring-cloud-alibaba;ContainsActivationCount;0
alibaba/spring-cloud-alibaba;ContainsTestsCount;0
alibaba/spring-cloud-alibaba;ContainsDevCount;0
alibaba/spring-cloud-alibaba;ContainsProdCount;0
alibaba/spring-cloud-alibaba;PropertiesContainsVersionCount;0
alibaba/spring-context-support;ProfilesCount;1
alibaba/spring-context-support;ContainsReleaseCount;1
alibaba/spring-context-support;ContainsPropertiesCount;1
alibaba/spring-context-support;ContainsActivationCount;0
alibaba/spring-context-support;ContainsTestsCount;0
alibaba/spring-context-support;ContainsDevCount;0
alibaba/spring-context-support;ContainsProdCount;0
alibaba/spring-context-support;PropertiesContainsVersionCount;1
alibaba/spring-webmvc-support;ProfilesCount;1
alibaba/spring-webmvc-support;ContainsReleaseCount;1
alibaba/spring-webmvc-support;ContainsPropertiesCount;0
alibaba/spring-webmvc-support;ContainsActivationCount;0
alibaba/spring-webmvc-support;ContainsTestsCount;0
alibaba/spring-webmvc-support;ContainsDevCount;0
alibaba/spring-webmvc-support;ContainsProdCount;0
alibaba/spring-webmvc-support;PropertiesContainsVersionCount;0
alibaba/tac;ProfilesCount;1
alibaba/tac;ContainsReleaseCount;1
alibaba/tac;ContainsPropertiesCount;0
alibaba/tac;ContainsActivationCount;0
alibaba/tac;ContainsTestsCount;0
alibaba/tac;ContainsDevCount;0
alibaba/tac;ContainsProdCount;0
alibaba/tac;PropertiesContainsVersionCount;0
alibaba/termd;ProfilesCount;1
alibaba/termd;ContainsReleaseCount;0
