DUMP_BL_TREE,1
APPLE_PLATFORM_INFO_DATABASE_H,1
AIK_TARGET_H,1
_EFI_PCI_POWER_MANAGEMENT_H,1
_PTT_HCI_REGS_H_,1
GUI_IO_H,1
EDID_H,1
_EFI_FLASH_LAYOUT,1
OC_SERIALIZE_LIB_H,1
OC_INTERFACE_PROTOCOL_H,1
APPLE_IMAGE_CONVERSION_H,1
APPLE_DISK_LABEL_H,1
OC_DEVICE_TREE_LIB_H,1
OC_WAVE_LIB_H,1
USB_HID_H,1
APPLE_EVENT_INTERNAL_H_,1
USER_INTERFACE_THEME_H,1
OC_FILE_LIB_H,1
OC_USER_PSEUDO_RANDOM_H,1
XML_PARSER_NODE_COUNT,1
NULL,1
APPLE_SMC_IO_H,1
APPLE_FILE_H,1
bool,1
OC_USER_FILE_H,1
__HII_DATABASE_PRIVATE_H__,1
CACHELESS_INTERNAL_H,1
OC_DEVICE_PROPERTY_LIB_H,1
__SIZEOF_INT__,1
VMWARE_MAC_H,1
OC_FIRMWARE_VOLUME_LIB_H,1
_DATA_HUB_H_,1
_DUET_EFI_LOADER_H_,1
PRIx8,1
OC_RTC_LIB_H,1
APPLE_SINGLE_FILE_PROTOCOL_H,1
OC_CONSOLE_LIB_H,1
