"sep=,"
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pkcs11.c.xml,ENABLE_PKCS11;ENABLE_PKCS11_FORCE_DEBUG;HAVE_CONFIG_H;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pkcs11.h.xml,ENABLE_PKCS11;OPENVPN_PKCS11_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pkcs11_backend.h.xml,ENABLE_PKCS11;PKCS11_BACKEND_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pkcs11_mbedtls.c.xml,ENABLE_CRYPTO_MBEDTLS;ENABLE_PKCS11;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pkcs11_openssl.c.xml,ENABLE_CRYPTO_OPENSSL;ENABLE_PKCS11;HAVE_CONFIG_H;HAVE_XKEY_PROVIDER;PKCS11H_VERSION;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/platform.c.xml,HAVE_CHDIR;HAVE_CHROOT;HAVE_CONFIG_H;HAVE_GETGRNAM;HAVE_GETPWNAM;HAVE_GETRLIMIT;HAVE_MLOCKALL;HAVE_NICE;HAVE_SETGID;HAVE_SETGROUPS;HAVE_SETUID;RLIMIT_MEMLOCK;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/platform.h.xml,HAVE_GETGRNAM;HAVE_GETPWNAM;HAVE_GETRLIMIT;HAVE_GRP_H;HAVE_PWD_H;HAVE_SETGID;HAVE_SETUID;HAVE_STDIO_H;HAVE_SYS_STAT_H;HAVE_SYS_TYPES_H;HAVE_UNISTD_H;PLATFORM_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/plugin.c.xml,CONFIGURE_GIT_REVISION;ENABLE_DEBUG;ENABLE_PLUGIN;ENABLE_SMALL;HAVE_CONFIG_H;HAVE_CONFIG_VERSION_H;HAVE_DLFCN_H;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/plugin.h.xml,ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_DEBUG;ENABLE_PLUGIN;ENABLE_SMALL;OPENVPN_PLUGIN_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pool.c.xml,DUP_CN;HAVE_CONFIG_H;IFCONFIG_POOL_TEST;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pool.h.xml,IFCONFIG_POOL_TEST;POOL_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/proto.c.xml,HAVE_CONFIG_H;PACKET_TRUNCATION_CHECK;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/proto.h.xml,PACKET_TRUNCATION_CHECK;PROTO_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/proxy.c.xml,HAVE_CONFIG_H;NTLM;PROXY_DIGEST_AUTH;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/proxy.h.xml,PROXY_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ps.c.xml,ENABLE_MANAGEMENT;HAVE_CONFIG_H;PORT_SHARE;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ps.h.xml,PORT_SHARE;PS_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/push.c.xml,ENABLE_MANAGEMENT;HAVE_CONFIG_H;_MSC_VER;__GNUC__;__USE_MINGW_ANSI_STDIO
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/push.h.xml,PUSH_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/pushlist.h.xml,PUSHLIST_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/reliable.c.xml,EXPONENTIAL_BACKOFF;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/reliable.h.xml,RELIABLE_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ring_buffer.h.xml,OPENVPN_RING_BUFFER_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/route.c.xml,ENABLE_DEBUG;ENABLE_MANAGEMENT;ENABLE_SMALL;HAVE_CONFIG_H;TARGET_AIX;TARGET_ANDROID;TARGET_DARWIN;TARGET_DRAGONFLY;TARGET_FREEBSD;TARGET_LINUX;TARGET_NETBSD;TARGET_OPENBSD;TARGET_SOLARIS;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/route.h.xml,ENABLE_SMALL;IFNAMSIZ;ROUTE_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/run_command.c.xml,ENABLE_FEATURE_EXECVE;HAVE_CONFIG_H;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/run_command.h.xml,RUN_COMMAND_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/schedule.c.xml,ENABLE_DEBUG;HAVE_CONFIG_H;SCHEDULE_TEST;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/schedule.h.xml,SCHEDULE_H;SCHEDULE_TEST
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/session_id.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/session_id.h.xml,SESSION_ID_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/shaper.c.xml,HAVE_CONFIG_H;SHAPER_DEBUG;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/shaper.h.xml,SHAPER_DEBUG;SHAPER_H;SHAPER_USE_FP
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/sig.c.xml,ENABLE_MANAGEMENT;HAVE_CONFIG_H;PACKET_TRUNCATION_CHECK;USE_COMP;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/sig.h.xml,SIG_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/sitnl.h.xml,SITNL_H_;TARGET_LINUX
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/socket.c.xml,ENABLE_DEBUG;ENABLE_IP_PKTINFO;ENABLE_MANAGEMENT;EXTENDED_SOCKET_ERROR_CAPABILITY;HAVE_CONFIG_H;HAVE_DECL_SO_MARK;HAVE_GETPEEREID;HAVE_IN_PKTINFO;HAVE_IPI_SPEC_DST;IF_NAMESIZE;IPPROTO_TCP;IPV6_RECVPKTINFO;IP_RECVDSTADDR;POLL;PORT_SHARE;SOL_SOCKET;SO_PEERCRED;SO_RCVBUF;SO_SNDBUF;TARGET_ANDROID;TARGET_LINUX;TCP_NODELAY;UINT8_MAX;UNIX_SOCK_SUPPORT;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/socket.h.xml,ENABLE_DEBUG;ENABLE_IP_PKTINFO;HAVE_IN_PKTINFO;HAVE_IPI_SPEC_DST;IP_RECVDSTADDR;MSG_NOSIGNAL;PASSTOS_CAPABILITY;PORT_SHARE;SOCKET_H;TARGET_LINUX;UNIX_SOCK_SUPPORT;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/socks.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/socks.h.xml,SOCKS_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl.c.xml,ENABLE_CRYPTOAPI;ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_DEBUG;ENABLE_MANAGEMENT;ENABLE_PKCS11;HAVE_CONFIG_H;HAVE_EXPORT_KEYING_MATERIAL;MEASURE_TLS_HANDSHAKE_STATS;TARGET_ANDROID;TARGET_DARWIN;TARGET_FREEBSD;TARGET_LINUX;TARGET_NETBSD;TARGET_OPENBSD;TARGET_SOLARIS;USE_COMP;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl.h.xml,ENABLE_MANAGEMENT;MEASURE_TLS_HANDSHAKE_STATS;OPENVPN_SSL_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_backend.h.xml,ENABLE_CRYPTOAPI;ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_MANAGEMENT;SSLAPI;SSL_BACKEND_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_common.h.xml,ENABLE_MANAGEMENT;ENABLE_X509ALTUSERNAME;SSL_COMMON_H_;USE_COMP
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_mbedtls.c.xml,ENABLE_CRYPTOAPI;ENABLE_CRYPTO_MBEDTLS;ENABLE_MANAGEMENT;ENABLE_PKCS11;HAVE_CONFIG_H;HAVE_CTR_DRBG_UPDATE_RET;HAVE_EXPORT_KEYING_MATERIAL;MBEDTLS_DEBUG_C;MBEDTLS_SSL_CBC_RECORD_SPLITTING;MBEDTLS_SSL_MAJOR_VERSION_3;MBEDTLS_SSL_MINOR_VERSION_2;MBEDTLS_SSL_MINOR_VERSION_3;MBEDTLS_SSL_RENEGOTIATION;MBEDTLS_VERSION_NUMBER;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_mbedtls.h.xml,ENABLE_PKCS11;HAVE_EXPORT_KEYING_MATERIAL;SSL_MBEDTLS_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_ncp.c.xml,HAVE_CONFIG_H;HAVE_EXPORT_KEYING_MATERIAL;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_ncp.h.xml,OPENVPN_SSL_NCP_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_openssl.c.xml,BIO_DEBUG;ENABLE_CRYPTOAPI;ENABLE_CRYPTO_OPENSSL;ENABLE_MANAGEMENT;ENABLE_SMALL;HAVE_CONFIG_H;HAVE_XKEY_PROVIDER;INFO_CALLBACK_SSL_CONST;LIBRESSL_VERSION_NUMBER;OPENSSL_NO_EC;OPENSSL_VERSION_NUMBER;SSL_MODE_RELEASE_BUFFERS;SSL_OP_CIPHER_SERVER_PREFERENCE;SSL_OP_NO_RENEGOTIATION;SSL_OP_NO_TLSv1_1;SSL_OP_NO_TLSv1_2;TLS1_1_VERSION;TLS1_2_VERSION;TLS1_3_VERSION;_MSC_VER;_M_ARM64
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_openssl.h.xml,SSL_OPENSSL_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_util.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_util.h.xml,SSL_UTIL_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify.c.xml,ENABLE_CRYPTO_OPENSSL;ENABLE_MANAGEMENT;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify.h.xml,ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_MANAGEMENT;SSL_VERIFY_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify_backend.h.xml,ENABLE_X509ALTUSERNAME;SSL_VERIFY_BACKEND_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify_mbedtls.c.xml,ENABLE_CRYPTO_MBEDTLS;ENABLE_X509ALTUSERNAME;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify_mbedtls.h.xml,SSL_VERIFY_MBEDTLS_H_;__OPENVPN_X509_CERT_T_DECLARED
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify_openssl.c.xml,ENABLE_CRYPTO_OPENSSL;ENABLE_X509ALTUSERNAME;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ssl_verify_openssl.h.xml,SSL_VERIFY_OPENSSL_H_;__OPENVPN_X509_CERT_T_DECLARED
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/status.c.xml,HAVE_CHSIZE;HAVE_CONFIG_H;HAVE_FTRUNCATE;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/status.h.xml,STATUS_H;__GNUC__;__USE_MINGW_ANSI_STDIO
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/syshead.h.xml,CMSG_FIRSTHDR;CMSG_NXTHDR;ENABLE_COMP_STUB;ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_CRYPTO_WOLFSSL;ENABLE_LZ4;ENABLE_LZO;ENABLE_PORT_SHARE;ENABLE_SELINUX;HAVE_ARPA_INET_H;HAVE_CMSGHDR;HAVE_EPOLL_CREATE;HAVE_ERR_H;HAVE_EXECVE;HAVE_FCNTL_H;HAVE_FORK;HAVE_GRP_H;HAVE_IN_PKTINFO;HAVE_LIBGEN_H;HAVE_LINUX_ERRQUEUE_H;HAVE_LINUX_IF_TUN_H;HAVE_LINUX_SOCKIOS_H;HAVE_LINUX_TYPES_H;HAVE_MSGHDR;HAVE_NETDB_H;HAVE_NETINET_IN_H;HAVE_NETINET_IN_SYSTM_H;HAVE_NETINET_IP_H;HAVE_NETINET_TCP_H;HAVE_NET_IF_H;HAVE_NET_IF_TUN_H;HAVE_NET_TUN_IF_TUN_H;HAVE_OPENLOG;HAVE_POLL_H;HAVE_PWD_H;HAVE_RECVMSG;HAVE_RESOLV_H;HAVE_SA_FAMILY_T;HAVE_SENDMSG;HAVE_STRINGS_H;HAVE_STROPTS_H;HAVE_SYSLOG;HAVE_SYSLOG_H;HAVE_SYS_EPOLL_H;HAVE_SYS_FILE_H;HAVE_SYS_IOCTL_H;HAVE_SYS_MMAN_H;HAVE_SYS_SOCKET_H;HAVE_SYS_SOCKIO_H;HAVE_SYS_STAT_H;HAVE_SYS_TIME_H;HAVE_SYS_TYPES_H;HAVE_SYS_UIO_H;HAVE_SYS_UN_H;HAVE_SYS_WAIT_H;HAVE_UNISTD_H;IPPROTO_IP;IP_PKTINFO;IP_RECVDSTADDR;IP_TOS;O_BINARY;PEDANTIC;PF_UNIX;SCM_RIGHTS;SOL_IP;SYSHEAD_H;TARGET_ANDROID;TARGET_DARWIN;TARGET_DRAGONFLY;TARGET_FREEBSD;TARGET_LINUX;TARGET_NETBSD;TARGET_OPENBSD;TARGET_SOLARIS;WEXITSTATUS;WIFEXITED;_MSC_VER;_WIN32;__APPLE__;__ENVIRONMENT_MAC_OS_X_VERSION_MIN_REQUIRED__;__GNUC__;__MINGW32__
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/tls_crypt.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/tls_crypt.h.xml,TLSCRYPT_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/tun.c.xml,ENABLE_FEATURE_TUN_PERSIST;ENABLE_MANAGEMENT;HAVE_CONFIG_H;HAVE_LINUX_SOCKIOS_H;HAVE_NET_IF_UTUN_H;IFF_MULTICAST;IFF_ONE_QUEUE;PEDANTIC;SIMULATE_DHCP_FAILED;SIOCSIFTXQLEN;TARGET_AIX;TARGET_ANDROID;TARGET_DARWIN;TARGET_DRAGONFLY;TARGET_FREEBSD;TARGET_LINUX;TARGET_NETBSD;TARGET_OPENBSD;TARGET_SOLARIS;TUNNEWPPA;TUNSETGROUP;_MSC_VER;_WIN32;__FreeBSD_version
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/tun.h.xml,HAVE_NET_IF_UTUN_H;TARGET_ANDROID;TARGET_DARWIN;TARGET_LINUX;TARGET_NETBSD;TARGET_OPENBSD;TARGET_SOLARIS;TUN_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/vlan.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/vlan.h.xml,VLAN_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/win32-util.c.xml,HAVE_CONFIG_H;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/win32-util.h.xml,OPENVPN_WIN32_UTIL_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/win32.c.xml,HAVE_CONFIG_H;HAVE_VERSIONHELPERS_H;_MSC_VER;_WIN32;_WIN64
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/win32.h.xml,IN6_ARE_ADDR_EQUAL;OPENVPN_WIN32_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/xkey_common.h.xml,DISABLE_XKEY_PROVIDER;ENABLE_CRYPTO_OPENSSL;OPENSSL_VERSION_NUMBER;XKEY_COMMON_H_
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/xkey_helper.c.xml,HAVE_CONFIG_H;HAVE_XKEY_PROVIDER;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/xkey_provider.c.xml,HAVE_CONFIG_H;HAVE_XKEY_PROVIDER;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/dllmain.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/msica_arg.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/msica_arg.h.xml,MSICA_ARG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/msiex.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/msiex.h.xml,MSIHLP_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/openvpnmsica.c.xml,HAVE_CONFIG_H;_DEBUG;_MSC_VER;__GNUC__
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnmsica/openvpnmsica.h.xml,MSICA_H;__GNUC__;__cplusplus
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/common.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/interactive.c.xml,HAVE_VERSIONHELPERS_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/service.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/service.h.xml,HAVE_CONFIG_H;UNICODE;_MSC_VER;_SERVICE_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/validate.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpnserv/validate.h.xml,VALIDATE_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/auth-pam/auth-pam.c.xml,DO_DAEMONIZE;HAVE_CONFIG_H;USE_PAM_DLOPEN;__APPLE__;__clang__
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/auth-pam/pamdl.c.xml,HAVE_CONFIG_H;USE_PAM_DLOPEN
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/auth-pam/pamdl.h.xml,USE_PAM_DLOPEN
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/auth-pam/utils.c.xml,HAVE_CONFIG_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/auth-pam/utils.h.xml,_PLUGIN_AUTH_PAM_UTILS__H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/plugins/down-root/down-root.c.xml,HAVE_CONFIG_H;__APPLE__;__clang__
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/basic.h.xml,BASIC_H;_In_;_In_opt_;_In_z_;_Inout_;_Inout_opt_;_Out_;_Out_opt_;_Out_z_cap_;_UNICODE
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/error.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/error.h.xml,ENABLE_DEBUG;ERROR_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/main.c.xml,HAVE_CONFIG_H;HAVE_CONFIG_VERSION_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/tap.c.xml,HAVE_CONFIG_H;HAVE_DIINSTALLDEVICE;UNICODE;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/tapctl/tap.h.xml,TAP_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/engine-key/libtestengine.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/example_test/test.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/example_test/test2.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/mock_get_random.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/mock_msg.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/mock_msg.h.xml,MOCK_MSG_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_argv.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_auth_token.c.xml,ENABLE_CRYPTO_OPENSSL;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_buffer.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_crypto.c.xml,ENABLE_CRYPTO_OPENSSL;HAVE_CONFIG_H;USE_COMP;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_misc.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_ncp.c.xml,ENABLE_CRYPTO_OPENSSL;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_networking.c.xml,
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_packet_id.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_provider.c.xml,HAVE_CONFIG_H;HAVE_XKEY_PROVIDER;_MSC_VER;_countof
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/openvpn/test_tls_crypt.c.xml,ENABLE_CRYPTO_OPENSSL;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/tests/unit_tests/plugins/auth-pam/test_search_and_replace.c.xml,
